instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
138118916,539527,CREATIVE,CREATIVE CASTINGS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138119172,539528,AAYUSH,AAYUSH WELLNESS,0.0,,0.0,0.01,1,EQ,BSE,BSE
138120452,539533,ELITECON,ELITECON INTERNATIONAL,0.0,,0.0,0.01,1,EQ,BSE,BSE
138122756,539542,LUXIND,LUX INDUSTRIES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138123012,539543,VALLEY,VALLEY MAGNESITE COMPANY LIMIT,0.0,,0.0,0.01,1,EQ,BSE,BSE
138123524,539545,APOORVA,APOORVA LEASING FINANCE & INVE,0.0,,0.0,0.01,1,EQ,BSE,BSE
138123780,539546,BNL,BEEKAY NIRYAT ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138125060,539551,NH,NARAYANA HRUDAYALAYA ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138125316,539552,FMEC,F MEC INTERNATIONAL FINANCIAL,0.0,,0.0,0.01,1,EQ,BSE,BSE
138127108,539559,DDIL,DEEP DIAMOND INDIA ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138127364,539560,ABHIJIT,ABHIJIT TRADING CO.,0.0,,0.0,0.01,1,EQ,BSE,BSE
138127620,539561,REMLIFE,REMEDIUM LIFECARE,0.0,,0.0,0.01,1,EQ,BSE,BSE
138127876,539562,AARNAV,AARNAV FASHIONS,0.0,,0.0,0.01,1,EQ,BSE,BSE
138130948,539574,SCL,SUNSHINE CAPITAL,0.0,,0.0,0.01,1,EQ,BSE,BSE
138133508,539584,SIPTL,SHARANAM INFRAPROJECT AND TRAD,0.0,,0.0,0.01,1,EQ,BSE,BSE
138135812,539593,SHIVA,SHIVANSH FINSERV ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138136068,539594,MISHTANN,MISHTANN FOODS ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138136580,539596,DELTA,DELTA INDUSTRIAL RESOURCES LIM,0.0,,0.0,0.01,1,EQ,BSE,BSE
138137092,539598,CGFL,CREDENT GLOBAL FINANCE,0.0,,0.0,0.05,1,EQ,BSE,BSE
138139396,539607,BLUECLOUDS,BLUE CLOUD SOFTECH SOLUTIONS L,0.0,,0.0,0.05,1,EQ,BSE,BSE
138142724,539620,KEIL,KANORIA ENERGY & INFRASTRUCTUR,0.0,,0.0,0.01,1,EQ,BSE,BSE
138142980,539621,BCLENTERPR,BCL ENTERPRISES ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138146820,539636,PRECAM,PRECISION CAMSHAFTS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138152452,539658,TEAMLEASE,TEAMLEASE SERVICES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138152708,539659,VIDLI,VIDLI RESTAURANTS ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138152964,539660,BESTAGRO,BEST AGROLIFE,0.0,,0.0,0.05,1,EQ,BSE,BSE
138153220,539661,ACEMEN,ACE MEN ENGG WORKS,0.0,,0.0,0.01,1,EQ,BSE,BSE
138153476,539662,BFLAFL,BFL ASSET FINVEST ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138155268,539669,RGF,RGF CAPITAL MARKETS ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138156292,539673,RCL,RADHAGOBIND COMMERCIAL ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138157572,539678,QUICKHEAL,QUICK HEAL TECHNOLOGIES LIMITE,0.0,,0.0,0.05,1,EQ,BSE,BSE
138157828,539679,KAPILRAJ,KAPIL RAJ FINANCE,0.0,,0.0,0.01,1,EQ,BSE,BSE
138158084,539680,GANGAPHARM,GANGA PHARMACEUTICALS ,0.0,,0.0,0.01,8000,EQ,BSE,BSE
138158340,539681,DAL,DYNAMIC ARCHISTRUCTURES LIMITE,0.0,,0.0,0.01,1,EQ,BSE,BSE
138158596,539682,LUCENT,LUCENT INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
138158852,539683,SHIVKAMAL,SHIVKAMAL IMPEX ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138159620,539686,KPEL,K.P. ENERGY ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138160900,539691,RGCORP,REAL GROWTH CORPORATION LIMITE,0.0,,0.0,0.01,1,EQ,BSE,BSE
138161156,539692,IFINSER,INTERACTIVE FINANCIAL SERVICES,0.0,,0.0,0.01,1,EQ,BSE,BSE
138162436,539697,HILIKS,HILIKS TECHNOLOGIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
138169604,539725,GOKULAGRO,GOKUL AGRO RESOURCES,0.0,,0.0,0.05,1,EQ,BSE,BSE
138170884,539730,FREDUN,FREDUN PHARMACEUTICALS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138173956,539742,SIMBHALS,SIMBHAOLI SUGARS,0.0,,0.0,0.01,1,EQ,BSE,BSE
138178564,539760,RELICAB,RELICAB CABLE MANUFACTURING LI,0.0,,0.0,0.05,1,EQ,BSE,BSE
138178820,539761,VKAL,VANTAGE KNOWLEDGE ACADEMY LIMI,0.0,,0.0,0.05,1,EQ,BSE,BSE
138179076,539762,MEAPL,MODERN ENGINEERING AND PROJECT,0.0,,0.0,0.01,1,EQ,BSE,BSE
138180356,539767,MNIL,MEGA NIRMAN & INDUSTRIES LIMIT,0.0,,0.0,0.01,1,EQ,BSE,BSE
138181124,539770,DARJEELING,DARJEELING ROPEWAY COMPANY LIM,0.0,,0.0,0.01,1,EQ,BSE,BSE
138181892,539773,ADVIKCA,ADVIK CAPITAL ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138184708,539784,LICNFNHGP,LIC MF EXHNGE TRADED FUND NIFT,0.0,,0.0,0.01,1,EQ,BSE,BSE
138184964,539785,PDMJEPAPER,PUDUMJEE PAPER PRODUCTS LIMITE,0.0,,0.0,0.05,1,EQ,BSE,BSE
138185476,539787,HCG,HEALTHCARE GLOBAL ENTERPRISES,0.0,,0.0,0.05,1,EQ,BSE,BSE
138185732,539788,KDML,KHEMANI DISTRIBUTORS & MARKETI,0.0,,0.0,0.01,1200,EQ,BSE,BSE
138188292,539798,UMIYA,UMIYA TUBES ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138188548,539799,BHARATWIRE,BHARAT WIRE ROPES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138188804,539800,CHDCHEM,CHD CHEMICALS ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138190596,539807,INFIBEAM,INFIBEAM AVENUES,0.0,,0.0,0.01,1,EQ,BSE,BSE
138192388,539814,LELAVOIR,LE LAVOIR,0.0,,0.0,0.05,1,EQ,BSE,BSE
138193668,539819,MUDRA,MUDRA FINANCIAL SERVICES,0.0,,0.0,0.01,1,EQ,BSE,BSE
138197508,539834,BALGOPAL,BALGOPAL COMMERCIAL ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138197764,539835,SUPERIOR,SUPERIOR FINLEASE ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138198276,539837,RPEL,RAGHAV PRODUCTIVITY ENHANCERS,0.0,,0.0,0.05,1,EQ,BSE,BSE
138198788,539839,FRANKLIN,FRANKLIN LEASING AND FINANCE L,0.0,,0.0,0.01,4000,EQ,BSE,BSE
138199300,539841,LANCER,LANCER CONTAINER LINES ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138199812,539843,NINSYS,NINTEC SYSTEMS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138202628,539854,HALDER,HALDER VENTURE ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138206980,539871,THYROCARE,THYROCARE TECHNOLOGIES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138207236,539872,BAJAJHCARE,BAJAJ HEALTHCARE ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138208004,539875,RSDFIN,RSD FINANCE ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138208260,539876,CROMPTON,CROMPTON GREAVES CONSUMER ELEC,0.0,,0.0,0.05,1,EQ,BSE,BSE
138210052,539883,PILANIINVS,PILANI INVESTMENT AND INDUSTRI,0.0,,0.0,0.05,1,EQ,BSE,BSE
138210308,539884,DARSHANORNA,DARSHAN ORNA ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138211588,539889,PARAGMILK,PARAG MILK FOODS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138212868,539894,MADHAVIPL,MADHAV INFRA PROJECTS ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138217220,539911,SNIM,SVARNIM TRADE UDYOG ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138218756,539917,NAGAFERT,NAGARJUNA FERTILIZERS AND CHEM,0.0,,0.0,0.01,1,EQ,BSE,BSE
138219780,539921,SEIL,SHANTI EDUCATIONAL INITIATIVES,0.0,,0.0,0.05,1,EQ,BSE,BSE
138221316,539927,LIKHAMI,LIKHAMI CONSULTING,0.0,,0.0,0.05,1,EQ,BSE,BSE
138224132,539938,MIL,MEDICO INTERCONTINENTAL LIMITE,0.0,,0.0,0.01,1,EQ,BSE,BSE
138224388,539939,YASHCHEM,YASH CHEMEX ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138225924,539945,NV20IETF,ICICI PRUDENTIAL NV20 ETF,0.0,,0.0,0.01,1,EQ,BSE,BSE
138226180,539946,BAZELINTER,BAZEL INTERNATIONAL ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138226436,539947,JLL,JINDAL LEASEFIN,0.0,,0.0,0.01,1,EQ,BSE,BSE
138228740,539956,TAALENT,TAAL ENTERPRISES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138228996,539957,MGL,MAHANAGAR GAS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138230532,539963,ZEAL,ZEAL AQUA ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138234372,539978,QUESS,QUESS CORP ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138234628,539979,DIGJAMLMTD,DIGJAM,0.0,,0.0,0.01,1,EQ,BSE,BSE
138234884,539980,MIDSELIETF,ICICI PRUDENTIAL BSE MIDCAP SE,0.0,,0.0,0.01,1,EQ,BSE,BSE
138235908,539984,HUIL,HINDUSTHAN URBAN INFRASTRUCTUR,0.0,,0.0,0.05,1,EQ,BSE,BSE
138236164,539985,TITAANIUM,TITAANIUM TEN ENTERPRISE LIMIT,0.0,,0.0,0.01,4000,EQ,BSE,BSE
138236420,539986,COMSYN,COMMERCIAL SYN BAGS ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138237700,539991,CFEL,CONFIDENCE FUTURISTIC ENERGETE,0.0,,0.0,0.01,1,EQ,BSE,BSE
138237956,539992,LLOYDSENGG,LLOYDS ENGINEERING WORKS LIMIT,0.0,,0.0,0.01,1,EQ,BSE,BSE
138239236,539997,KPL,KWALITY PHARMACEUTICALS LIMITE,0.0,,0.0,0.05,1,EQ,BSE,BSE
138241284,540005,LTIM,LTIMINDTREE ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138241540,540006,EASTWEST,EAST WEST FREIGHT CARRIERS,0.0,,0.0,0.01,1,EQ,BSE,BSE
138242052,540008,BSLSENETFG,ADITYA BIRLA SUN LIFE BSE SENS,0.0,,0.0,0.01,1,EQ,BSE,BSE
138245892,540023,COLORCHIPS,COLORCHIPS NEW MEDIA,0.0,,0.0,0.01,1,EQ,BSE,BSE
138246404,540025,ADVENZYMES,ADVANCED ENZYME TECHNOLOGIES L,0.0,,0.0,0.05,1,EQ,BSE,BSE
138246660,540026,LAHL,LADAM AFFORTABLE HOUSING LIMIT,0.0,,0.0,0.01,1,EQ,BSE,BSE
138252036,540047,DBL,DILIP BUILDCON ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138252292,540048,SPAL,S.P. APPARELS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138255620,540061,BIGBLOC,BIGBLOC CONSTRUCTION ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138255876,540062,GOLDENCREST,GOLDEN CREST EDUCATION & SERVI,0.0,,0.0,0.05,1,EQ,BSE,BSE
138256132,540063,ECS,ECS BIZTECH ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138256644,540065,RBLBANK,RBL BANK ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138256900,540066,AMS,AMS POLYMERS,0.0,,0.0,0.01,1,EQ,BSE,BSE
138258436,540072,SHIVAEXPO,SHIVA GRANITO EXPORT ,0.0,,0.0,0.01,10000,EQ,BSE,BSE
138258692,540073,BLS,BLS INTERNATIONAL SERVICES,0.0,,0.0,0.05,1,EQ,BSE,BSE
138259972,540078,MITSU,MITSU CHEM PLAST ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138260228,540079,SPRAYKING,SPRAYKING ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138260484,540080,DHATRE,DHATRE UDYOG ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138260740,540081,SABEVENTS,SAB EVENTS & GOVERNANCE NOW ME,0.0,,0.0,0.01,1,EQ,BSE,BSE
138260996,540082,RSTL,RIDDHI STEEL AND TUBE ,0.0,,0.0,0.05,3000,EQ,BSE,BSE
138261252,540083,TVVISION,TV VISION,0.0,,0.0,0.01,1,EQ,BSE,BSE
138264836,540097,VISCO,VISCO TRADE ASSOCIATES,0.0,,0.0,0.05,1,EQ,BSE,BSE
138269444,540115,LTTS,L&T TECHNOLOGY SERVICES LIMITE,0.0,,0.0,0.05,1,EQ,BSE,BSE
138271748,540124,GNA,G N A AXLES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138272004,540125,RADHIKAJWE,RADHIKA JEWELTECH ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138273796,540132,SIIL,SABRIMALA INDUSTRIES INDIA LIM,0.0,,0.0,0.01,1,EQ,BSE,BSE
138274052,540133,ICICIPRULI,ICICI PRUDENTIAL LIFE INSURANC,0.0,,0.0,0.05,1,EQ,BSE,BSE
138274308,540134,IISL,ISHAAN INFRASTRUCTURE AND SHEL,0.0,,0.0,0.01,1,EQ,BSE,BSE
138274564,540135,ARCFIN,ARC FINANCE ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138274820,540136,HPL,HPL ELECTRIC & POWER ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138276612,540143,SAGARSOFT,SAGARSOFT (INDIA) ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138276868,540144,DRA,DRA CONSULTANTS,0.0,,0.0,0.01,2500,EQ,BSE,BSE
138277124,540145,VALIANTORG,VALIANT ORGANICS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138277380,540146,ACML,ADITYA CONSUMER MARKETING LIMI,0.0,,0.0,0.01,1000,EQ,BSE,BSE
138277636,540147,SHASHIJIT,SHASHIJIT INFRAPROJECTS LIMITE,0.0,,0.0,0.01,1,EQ,BSE,BSE
138277892,540148,BINDALEXPO,BINDAL EXPORTS ,0.0,,0.0,0.01,8000,EQ,BSE,BSE
138278660,540151,DIKSAT,DIKSAT TRANSWORLD ,0.0,,0.0,0.05,750,EQ,BSE,BSE
138279172,540153,ENDURANCE,ENDURANCE TECHNOLOGIES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138279428,540154,IDFSENSEXE,BANDHAN MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
138280708,540159,PURPLE,PURPLE ENTERTAINMENT ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138283012,540168,SUPRAPFSL,SUPRA PACIFIC FINANCIAL SERVIC,0.0,,0.0,0.01,1,EQ,BSE,BSE
138284292,540173,PNBHOUSING,PNB HOUSING FINANCE ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138284548,540174,SOUTHERNIN,SOUTHERN INFOSYS ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138284804,540175,REGENCY,REGENCY FINCORP,0.0,,0.0,0.01,1,EQ,BSE,BSE
138286084,540180,VBL,VARUN BEVERAGES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138286340,540181,SALEM,SALEM ERODE INVESTMENTS,0.0,,0.0,0.01,1,EQ,BSE,BSE
138288644,540190,FRANKLININD,FRANKLIN INDUSTRIES ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138289156,540192,LKPSEC,LKP SECURITIES ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138290692,540198,OSIAJEE,OSIAJEE TEXFAB,0.0,,0.0,0.01,1,EQ,BSE,BSE
138290948,540199,CMBL,CORPORATE MERCHANT BANKERS LIM,0.0,,0.0,0.01,1,EQ,BSE,BSE
138291972,540203,SFL,SHEELA FOAM ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138292228,540204,EIKO,EIKO LIFESCIENCES,0.0,,0.0,0.01,1,EQ,BSE,BSE
138292484,540205,AVL,ADITYA VISION ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138293764,540210,HEADSUP,HEADS UP VENTURES ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138294276,540212,TCIEXP,TCI EXPRESS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138296580,540221,SHASHANK,SHASHANK TRADERS ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138296836,540222,LAURUSLABS,LAURUS LABS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138302212,540243,NEWLIGHT,NEW LIGHT APPARELS LIMTED,0.0,,0.0,0.01,1,EQ,BSE,BSE
138304516,540252,VSL,VEERAM SECURITIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
138305028,540254,MTPL,MARG TECHNO PROJECTS,0.0,,0.0,0.01,1,EQ,BSE,BSE
138306308,540259,SHANGAR,SHANGAR DECOR,0.0,,0.0,0.01,1,EQ,BSE,BSE
138308100,540266,GLCL,GLOBE COMMERCIALS ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138308356,540267,FLORACORP,FLORA CORPORATION ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138308612,540268,TRU,TRUCAP FINANCE ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138308868,540269,SKL,SUPER FINE KNITTERS,0.0,,0.0,0.01,10000,EQ,BSE,BSE
138309124,540270,RAIDEEPIND,RAIDEEP INDUSTRIES ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138315012,540293,PRICOLLTD,PRICOL ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138319364,540310,CFL,CLASSIC FILAMENTS ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138319620,540311,JITFINFRA,JITF INFRALOGISTICS,0.0,,0.0,0.05,1,EQ,BSE,BSE
138321412,540318,SUERYAAKNI,SUERYAA KNITWEAR ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138324996,540332,TANVI,TANVI FOODS (INDIA) ,0.0,,0.0,0.01,1000,EQ,BSE,BSE
138331652,540358,RMC,RMC SWITCHGEARS,0.0,,0.0,0.05,375,EQ,BSE,BSE
138331908,540359,PARMAX,PARMAX PHARMA ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138332164,540360,LLFICL,LEADING LEASING FINANCE AND IN,0.0,,0.0,0.01,1,EQ,BSE,BSE
138332420,540361,DANUBE,DANUBE INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
138333700,540366,RADIOCITY,MUSIC BROADCAST ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138336260,540376,DMART,AVENUE SUPERMARTS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138336516,540377,IFL,IFL ENTERPRISES,0.0,,0.0,0.01,1,EQ,BSE,BSE
138338820,540386,ONTIC,ONTIC FINSERVE ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138340612,540393,SMLT,SARTHAK METALS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138341124,540395,CHEMCRUX,CHEMCRUX ENTERPRISES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138341380,540396,MANOMAY,MANOMAY TEX INDIA ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138342660,540401,MAXIMUS,MAXIMUS INTERNATIONAL ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138342916,540402,MANAS,MANAS PROPERTIES ,0.0,,0.0,0.05,300,EQ,BSE,BSE
138343172,540403,CLEDUCATE,CL EDUCATE ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138343428,540404,PRIMEFRESH,PRIME FRESH,0.0,,0.0,0.05,750,EQ,BSE,BSE
138343684,540405,OCEANIC,OCEANIC FOODS ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138346500,540416,OCTAWARE,OCTAWARE TECHNOLOGIES ,0.0,,0.0,0.01,1600,EQ,BSE,BSE
138348804,540425,SHANKARA,SHANKARA BUILDING PRODUCTS LIM,0.0,,0.0,0.05,1,EQ,BSE,BSE
138356484,540455,ESCORP,ESCORP ASSET MANAGEMENT LIMITE,0.0,,0.0,0.01,3325,EQ,BSE,BSE
138359556,540467,PARMSILK,PARMESHWARI SILK MILLS,0.0,,0.0,0.01,1,EQ,BSE,BSE
138359812,540468,KMSMEDI,KMS MEDISURGI ,0.0,,0.0,0.05,1000,EQ,BSE,BSE
138363140,540481,CLFL,CLASSIC LEASING & FINANCE,0.0,,0.0,0.01,1,EQ,BSE,BSE
138365956,540492,STARLENT,STARLINEPS ENTERPRISES,0.0,,0.0,0.01,1,EQ,BSE,BSE
138367236,540497,SCHAND,S CHAND AND COMPANY ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138371844,540515,KANUNGO,KANUNGO FINANCIERS,0.0,,0.0,0.01,1,EQ,BSE,BSE
138372868,540519,MEERA,MEERA INDUSTRIES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138374660,540526,IRBINVIT,IRB INVIT FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
138375684,540530,HUDCO,HOUSING &URBAN DEVELOPMENT COR,0.0,,0.0,0.05,1,EQ,BSE,BSE
138379268,540544,PSPPROJECT,PSP PROJECTS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138379524,540545,BGJL,BHAKTI GEMS AND JEWELLERY LIMI,0.0,,0.0,0.01,1,EQ,BSE,BSE
138380804,540550,YUG,YUG DECOR ,0.0,,0.0,0.01,3450,EQ,BSE,BSE
138384644,540565,INDIGRID,INDIA GRID TRUST,0.0,,0.0,0.01,1,EQ,BSE,BSE
138385924,540570,VARIMAN,VARIMAN GLOBAL ENTERPRISES LIM,0.0,,0.0,0.01,1,EQ,BSE,BSE
138387204,540575,STARCEMENT,STAR CEMENT ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138391044,540590,RIDDHICORP,RIDDHI CORPORATE SERVICES LIMI,0.0,,0.0,0.01,1,EQ,BSE,BSE
138392324,540595,TEJASNET,TEJAS NETWORKS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138392580,540596,ERIS,ERIS LIFESCIENCES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138392836,540597,CONTAINER,CONTAINERWAY INTERNATIONAL LIM,0.0,,0.0,0.01,1,EQ,BSE,BSE
138394116,540602,GTPL,GTPL HATHWAY ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138396420,540611,AUBANK,AU SMALL FINANCE BANK ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138396676,540612,LOWVOLIETF,ICICI PRUDENTIAL NIFTY LOW VOL,0.0,,0.0,0.01,1,EQ,BSE,BSE
138396932,540613,GEL,GAUTAM EXIM ,0.0,,0.0,0.01,1500,EQ,BSE,BSE
138397188,540614,GGENG,G G ENGINEERING ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138397444,540615,7NR,7NR RETAIL ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138404356,540642,SALASAR,SALASAR TECHNO ENGINEERING LIM,0.0,,0.0,0.01,1,EQ,BSE,BSE
138405636,540647,GANGESSECU,GANGES SECURITIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
138405892,540648,PALASHSECU,PALASH SECURITIES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138406148,540649,AVADHSUGAR,AVADH SUGAR & ENERGY,0.0,,0.0,0.05,1,EQ,BSE,BSE
138406404,540650,MAGADSUGAR,MAGADH SUGAR & ENERGY ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138406660,540651,JIGAR,JIGAR CABLES ,0.0,,0.0,0.01,2000,EQ,BSE,BSE
138406916,540652,CTCL,CAPTAIN TECHNOCAST ,0.0,,0.0,0.05,750,EQ,BSE,BSE
138407428,540654,GSTL,GLOBALSPACE TECHNOLOGIES LIMIT,0.0,,0.0,0.01,1,EQ,BSE,BSE
138411268,540669,UTINEXT50,UTI MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
138412292,540673,SIS,SIS,0.0,,0.0,0.05,1,EQ,BSE,BSE
138413572,540678,COCHINSHIP,COCHIN SHIPYARD ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138413828,540679,SMSLIFE,SMS LIFESCIENCES INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
138414084,540680,KIOCL,KIOCL ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138414340,540681,CHOTHANI,CHOTHANI FOODS,0.0,,0.0,0.01,5000,EQ,BSE,BSE
138415620,540686,SMRUTHIORG,SMRUTHI ORGANICS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138416900,540691,ABCAPITAL,ADITYA BIRLA CAPITAL,0.0,,0.0,0.05,1,EQ,BSE,BSE
138417156,540692,APEX,APEX FROZEN FOODS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138417412,540693,SHISHIND,SHISH INDUSTRIES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138417668,540694,ANG,ANG LIFESCIENCES INDIA ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138418180,540696,KCDGROUP,KCD INDUSTRIES INDIA,0.0,,0.0,0.01,1,EQ,BSE,BSE
138418948,540699,DIXON,DIXON TECHNOLOGIES (INDIA) LIM,0.0,,0.0,0.05,1,EQ,BSE,BSE
138419204,540700,BRNL,BHARAT ROAD NETWORK ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138419460,540701,DCAL,DISHMAN CARBOGEN AMCIS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138419716,540702,LASA,LASA SUPERGENERICS ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138419972,540703,PROCLB,PRO CLB GLOBAL,0.0,,0.0,0.01,1,EQ,BSE,BSE
138420228,540704,MATRIMONY,MATRIMONY.COM ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138421764,540710,CAPACITE,CAPACIT'E INFRAPROJECTS LIMITE,0.0,,0.0,0.05,1,EQ,BSE,BSE
138423044,540715,SAGAR,SAGAR DIAMONDS ,0.0,,0.0,0.01,3000,EQ,BSE,BSE
138423300,540716,ICICIGI,ICICI LOMBARD GENERAL INSURANC,0.0,,0.0,0.05,1,EQ,BSE,BSE
138423556,540717,PQIF,POLO QUEEN INDUSTRIAL AND FINT,0.0,,0.0,0.01,1,EQ,BSE,BSE
138423812,540718,AAYUSHBULL,AAYUSH ART AND BULLION,0.0,,0.0,0.05,1500,EQ,BSE,BSE
138424068,540719,SBILIFE,SBI LIFE INSURANCE COMPANY LIM,0.0,,0.0,0.05,1,EQ,BSE,BSE
138425348,540724,DIAMONDYD,PRATAAP SNACKS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138425604,540725,SHAREINDIA,SHARE INDIA SECURITIES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
138425860,540726,TTFL,TRIDENT TEXOFAB ,0.0,,0.0,0.01,1,EQ,BSE,BSE
